village,VillageID,GramPanch,Tahsil,ICTahsilID,district,ICDistrictID,StateName,StateID,JSSVillageID
Semharbandha ,6592000,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10543
Hathi Kanhar,6592100,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10544
Bhadsena ,6592200,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10545
Kodu Tola,6592300,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10546
Mungal ,6592400,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10547
Mongra ,6592500,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10548
Poswar ,6592600,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10549
Bhurbhusi ,6592700,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10550
Durre Tola,6592800,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10551
Katulwada ,6592900,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10552
Piparkhar ,6593000,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10553
Parsa Tola,6593100,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10554
Sansargarh ,6593200,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10555
Kapibharri ,6593300,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10556
Dani Tola,6593400,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10557
Dodke ,6593500,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10558
Chamru Tola,6593600,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10559
Chorpani ,6593700,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10560
Kuturghoda ,6593800,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10561
Pandki ,6593900,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10562
Dev Wadvi,6594000,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10563
Parrometa ,6594100,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10564
Pangri ,6594200,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10565
Jade Tola,6594300,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10566
Khairi ,6594400,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10567
Belarpur ,6594500,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10568
Sonoli ,6594600,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10569
Bicharpur ,6594700,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10570
Mudpar ,6594800,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10571
Dumarghucha ,6594900,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10572
Murer ,6595000,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10573
Thakur Bandha,6595100,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10574
Chhui Khadka,6595200,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10575
Tate Kasa,6595300,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10576
Keshal Dabri,6595400,NULL,Ambagarh ,8,Rajnandgaon ,9,Chhattisgarh,22,10577
NULL,NULL,NULL,NULL,NULL,Durg,10,CHHATTISGARH,22,NULL
NULL,NULL,NULL,Nawagarh,1,Durg,10,CHHATTISGARH,22,NULL
Hariharpur ,6595500,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10578
Dhaurabhatha Khurd,6595600,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10579
Dhauabhatha Kalan,6595700,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10580
Darri ,6595800,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10581
Khamhi ,6595900,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10582
Litipur ,6596000,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10583
Partappur ,6596100,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10584
Dhobani Kala,6596200,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10585
Beldahra ,6596300,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10586
Thengabhat ,6596400,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10587
Karman ,6596500,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10588
Dhobni Khurd,6596600,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10589
Jhanki ,6596700,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10590
Amlidih ,6596800,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10591
Boirkachhar ,6596900,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10592
Badhuli Kanpa,6597000,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10593
Newsa ,6597100,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10594
Baghul ,6597200,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10595
Gopal Bhoyina,6597300,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10596
Risa Amli,6597400,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10597
Ganiya ,6597500,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10598
Tilaipar ,6597600,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10599
Lalpur ,6597700,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10600
Hardi ,6597800,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10601
Gangpur ,6597900,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10602
Jogipur ,6598000,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10603
Ghontha ,6598100,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10604
Bhimpuri ,6598200,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10605
Chakla Kunda,6598300,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10606
Murkuta ,6598400,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10607
Ghoghra ,6598500,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10608
Manikpur ,6598600,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10609
Ranbod ,6598700,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10610
Khapri ,6598800,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10611
Gadamore ,6598900,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10612
Atargawan ,6599000,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10613
Motimpur ,6599100,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10614
Mohtara ,6599200,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10615
Jhal ,6599300,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10616
Dharampura ,6599400,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10617
Nawalpur ,6599500,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10618
Salheghori ,6599600,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10619
Madanpur ,6599700,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10620
Bhaisamuda ,6599800,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10621
Kaudiya ,6599900,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10622
Daundih ,6600000,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10623
Nawagarh ,6600100,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10624
Turasemariya ,6600200,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10625
Tora ,6600300,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10626
Manpur ,6600400,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10627
Samesar ,6600500,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10628
Khapri(Nawagarh ),6600600,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10629
Barbaspur ,6600700,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10630
Nagdha ,6600800,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10631
Andhiyarkhor ,6600900,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10632
Nandal ,6601000,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10633
Jeora ,6601100,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10634
Deori ,6601200,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10635
Ghatholi ,6601300,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10636
Kharhari ,6601400,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10637
Bhalupan ,6601500,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10638
Gopalpur ,6601600,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10639
Makkhanpur ,6601700,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10640
Chhitapar ,6601800,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10641
Chherkapur ,6601900,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10642
Khairi ,6602000,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10643
Janadandu ,6602100,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10644
Seoni ,6602200,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10645
Nawagaon ,6602300,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10646
Hathadand ,6602400,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10647
Kamta ,6602500,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10648
Kawra Kanpa,6602600,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10649
Nawagaon ,6602700,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10650
Dhandhani ,6602800,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10651
Murkuta ,6602900,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10652
Bortara ,6603000,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10653
Baijalpur ,6603100,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10654
Lalpur ,6603200,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10655
Harmudi ,6603300,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10656
Murta ,6603400,SUKHENA,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10657
Jeora ,6603500,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10658
Pendri ,6603600,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10659
Andhiyar Khore,6603700,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10660
Godhi Kalan,6603800,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10661
Khatai ,6603900,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10662
Godhi Khurd,6604000,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10663
Jaitpuri ,6604100,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10664
Beltukri ,6604200,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10665
Dhanaura ,6604300,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10666
Ganiyari ,6604400,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10667
Tingali Jeora,6604500,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10668
Kawar Jeora,6604600,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10669
Baharbod ,6604700,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10670
Nawagaon ,6604800,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10671
Kunwa ,6604900,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10672
Katai ,6605000,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10673
Mungway ,6605100,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10674
Bhadaura ,6605200,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10675
Neur ,6605300,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10676
Ruse ,6605400,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10677
Taregaon ,6605500,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10678
Kurawan ,6605600,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10679
Medki ,6605700,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10680
Dayalpur ,6605800,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10681
Rampura ,6605900,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10682
Chamari ,6606000,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10683
Badnara ,6606100,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10684
Bordehi ,6606200,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10685
Mardehi ,6606300,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10686
Murethi ,6606400,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10687
Keshla ,6606500,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10688
Khapri ,6606600,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10689
Ghoghrani ,6606700,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10690
Piraiya ,6606800,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10691
Buchipur ,6606900,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10692
Bhadrali ,6607000,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10693
Sengaon ,6607100,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10694
Amora ,6607200,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10695
Keshtara ,6607300,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10696
Khedha ,6607400,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10697
Patna Kanpa,6607500,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10698
Sambalpur ,6607600,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10699
Chakapendra ,6607700,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10700
Tenduwa ,6607800,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10701
Botebod ,6607900,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10702
Mudpar ,6608000,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10703
Janwani Kalan,6608100,SURHI,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10704
Janwani Khurd,6608200,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10705
Jhilga ,6608300,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10706
Beora ,6608400,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10707
Ghorha ,6608500,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10708
Putpura ,6608600,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10709
Bundela ,6608700,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10710
Sonpuri ,6608800,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10711
Karhi Kanpa,6608900,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10712
Khapri ,6609000,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10713
Gidhwa ,6609100,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10714
Manodharpur ,6609200,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10715
Mehna ,6609300,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10716
Rohra ,6609400,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10717
Nagdha ,6609500,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10718
Parsada ,6609600,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10719
Binaika ,6609700,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10720
Bundeli ,6609800,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10721
Lalpur ,6609900,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10722
Chakraway ,6610000,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10723
Maro ,6610100,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10724
Jhulna ,6610200,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10725
Dohtra ,6610300,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10726
Bhilauni ,6610400,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10727
Gunjera ,6610500,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10728
Darri ,6610600,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10729
Bhopsara ,6610700,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10730
Manodharpur ,6610800,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10731
Mohlain ,6610900,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10732
Amaldiha ,6611000,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10733
Tendubhatha ,6611100,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10734
Dudhiya ,6611200,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10735
Nawagaon ,6611300,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10736
Narayanpur ,6611400,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10737
Lohandgiya ,6611500,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10738
Chicholi ,6611600,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10739
Temri ,6611700,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10740
Tohadi ,6611800,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10741
Akoli ,6611900,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10742
Kanamsen ,6612000,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10743
Kirta ,6612100,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10744
Khapri ,6612200,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10745
Khaira ,6612300,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10746
Ghursena ,6612400,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10747
Dhaba ,6612500,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10748
Murra ,6612600,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10749
Enamshahi ,6612700,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10750
Itai ,6612800,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10751
Kalalbod ,6612900,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10752
Murkuta ,6613000,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10753
Kanharpur ,6613100,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10754
Kuwara ,6613200,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10755
Daganiya ,6613300,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10756
Paunsari ,6613400,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10757
Bhikhampur ,6613500,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10758
Adar ,6613600,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10759
Dhobghatti ,6613700,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10760
Magarghata ,6613800,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10761
Malda ,6613900,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10762
Semariya ,6614000,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10763
Tarpongi ,6614100,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10764
Nandghat ,6614200,NULL,Nawagarh ,1,Durg ,10,Chhattisgarh,22,10765
NULL,NULL,NULL,Bemetra,2,Durg,10,CHHATTISGARH,22,NULL
Baduwa Kapa,6614300,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10766
Kathautiya ,6614400,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10767
Birampur ,6614500,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10768
Chhirha ,6614600,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10769
Udtala ,6614700,TALAPARA,Bemetra ,2,Durg ,10,Chhattisgarh,22,10770
Majgaon ,6614800,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10771
Dhamapur ,6614900,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10772
Gorkhpur ,6615000,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10773
Jangalpur ,6615100,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10774
Gangpur ,6615200,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10775
Nawagaon Khurd,6615300,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10776
Sonpuri ,6615400,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10777
Nawagaon Kalan,6615500,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10778
Birsinghi ,6615600,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10779
Baiharsari ,6615700,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10780
Charghat ,6615800,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10781
Nagpura ,6615900,BELGAHNA,Bemetra ,2,Durg ,10,Chhattisgarh,22,10782
Sarangpur ,6616000,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10783
Chargawan ,6616100,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10784
Modhe ,6616200,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10785
Amcho ,6616300,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10786
Panchbhaiya ,6616400,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10787
Tarke ,6616500,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10788
Sukhatal ,6616600,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10789
Madai ,6616700,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10790
Lalpur ,6616800,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10791
Karamtara ,6616900,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10792
Birampur ,6617000,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10793
Ghoreghat ,6617100,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10794
Sanakpar ,6617200,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10795
Marjadpur ,6617300,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10796
Baharbod ,6617400,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10797
Pendri ,6617500,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10798
Surungdahra ,6617600,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10799
Kodwa ,6617700,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10800
Janta ,6617800,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10801
Damaidih ,6617900,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10802
Dadhi ,6618000,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10803
Gidhwa ,6618100,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10804
Chilphi ,6618200,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10805
Kapa ,6618300,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10806
Betar ,6618400,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10807
Umariya ,6618500,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10808
Bera ,6618600,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10809
Murki ,6618700,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10810
Paraswara ,6618800,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10811
Bandhi ,6618900,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10812
Bhainsbod Kalan,6619000,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10813
Sendri ,6619100,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10814
Semariya ,6619200,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10815
Adbandha ,6619300,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10816
Bohardih ,6619400,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10817
Dokarbela ,6619500,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10818
Kurda ,6619600,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10819
Naurangpur ,6619700,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10820
Newaspur ,6619800,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10821
Deogaon ,6619900,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10822
Batar ,6620000,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10823
Bhainsbod Khurd,6620100,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10824
Amlidih ,6620200,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10825
Bhanwardah ,6620300,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10826
Nawagaon ,6620400,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10827
Surki ,6620500,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10828
Rampur ,6620600,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10829
Hemaband ,6620700,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10830
Jhanjhadih ,6620800,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10831
Motimpur ,6620900,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10832
Mohtara ,6621000,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10833
Lawatara ,6621100,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10834
Chamari ,6621200,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10835
Dhangaon ,6621300,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10836
Jhilgo Kanpa,6621400,NULL,Bemetra ,2,Durg ,10,Chhattisgarh,22,10837
